Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
s100_eca98d34	mc	I hope everyone likes it...	game/script.rpy	4727	mc shy "[what]"
s100_f084f0ea	na	As the teacher shows your project, smiles and nods of approval appear on your classmates' faces.	game/script.rpy	4730	na "[what]"
s100_c74d31d3	na	Success! Everyone seemed to like it. Good job, [mcname].	game/script.rpy	4732	na "[what]"
s100_c4e16bf4	teacher_e	Comments?	game/script.rpy	4735	teacher_e "[what]"
s100_130b0d76	na	As kids' hands fly in the air to sing praise of your masterpiece, the door dramatically opens and a well dressed man with a camera around his neck enters the room...	game/script.rpy	4737	na "[what]" with hpunch
s101_09983071	beckham	Hello everyone, I am here from Kunkler Productions, and I would like to amend Ms. [mcname] on her wonderful project.	game/script.rpy	4745	beckham "[what]"
s101_aaec166a	mc	Oh, really? Thank you...	game/script.rpy	4747	mc shy "[what]"
s101_fba03849	beckham	Yes, [mcname], this project excellently portrays your talent in filmmaking.	game/script.rpy	4749	beckham "[what]"
s101_bce30275	beckham	Talent like yours is needed in my industry right now.	game/script.rpy	4752	beckham "[what]"
s101_792f76a9	beckham	What do you say to dropping this silly school business and becoming a full-time producer?	game/script.rpy	4754	beckham "[what]"
s101_69d01d6a	beckham	Generous payment included, of course!	game/script.rpy	4757	beckham "[what]"
s101_56a7d657	teacher_e	Hey, you can't just-	game/script.rpy	4760	teacher_e "[what]"
s101_ca506289	beckham	Now I can. So what do you say, [mcname]?	game/script.rpy	4764	beckham "[what]"
s101_758ae83d	beckham	You could make millions. *wink*	game/script.rpy	4767	beckham "[what]"
s101_1ae298a4	mc	Wow, that sounds awesome! Sign me up!	game/script.rpy	4769	mc ecstatic "[what]"
s102_66359144	mc	I'm sorry, Yutaka. I shouldn't have gotten so worked up.	game/script.rpy	4775	mc sad "[what]"
s102_69ea2a2e	mc	I like working with you... I promise I won't be violent ever again! Please forgive me!	game/script.rpy	4777	mc sad "[what]"
s102_f4298c7b	jt	Good, that's more like it.	game/script.rpy	4780	jt "[what]"
s102_dec02361	jt	Don't you worry your little head about it! What's done is done.	game/script.rpy	4783	jt "[what]"
s102_f9ab52f1	jt	Although, I might have to watch you a little closer now... *wink*	game/script.rpy	4786	jt "[what]"
s102_2e99649c	na	Anddd he's right back to normal. No surprise there.	game/script.rpy	4788	na "[what]"
s102_2596af86	na	You and him spend some time chatting, when Yutaka suddenly remembers that he's got student council work to do.	game/script.rpy	4791	na "[what]"
s102_983a513c	jt	Oh, I'd better get going... Actually, [mcname], why don't you come with me? It could be fun!	game/script.rpy	4794	jt "[what]"
s103_96a3d0f9	mc	Yutaka, you aren't the boss of me. I can and will do whatever I want.	game/script.rpy	4809	mc angry "[what]"
s103_15c17c2e	mc	If you don't agree with my methods of cleaning up messes, then we can part ways.	game/script.rpy	4811	mc concerned "[what]"
s103_21da0aac	na	You get up and leave the room without a second glance at your student council president.	game/script.rpy	4815	na "[what]"
s103_c5c36d69	na	He seems dumbfounded, like no one has ever rejected him like that before.	game/script.rpy	4817	na "[what]"
s103_23b7df60	na	As you turn into the hallway, you see a nonchalant, delinquent-looking student leaned against the wall, seemingly waiting for you.	game/script.rpy	4820	na "[what]"
s103_cf008c36	sophia	Yo.	game/script.rpy	4823	sophia "[what]"
s103_94ef8836	mc	Hello?	game/script.rpy	4825	mc shy "[what]"
s103_11f0150f	sophia	The way you handled that was pretty cool, you know. I love a good ol' fight, and you really showed it to that stuck up student council president of ours.	game/script.rpy	4828	sophia "[what]"
s103_5640cabe	mc	Oh, you saw all that? Haha, yeah... I guess you could say it was pretty cool...	game/script.rpy	4830	mc embarrassed "[what]"
s103_89d36eb6	sophia	You've got some serious spunk, stepping up for yourself like that.	game/script.rpy	4833	sophia "[what]"
s103_50dee4dd	sophia	You know, I think you'd fit right into my family, if you catch my drift. *wink*	game/script.rpy	4836	sophia "[what]"
s103_8298eb53	mc	Family? Wait... are you trying to recruit me to be a yakuza?!	game/script.rpy	4838	mc embarrassed "[what]"
s103_0bf89cad	sophia	You tell me.	game/script.rpy	4841	sophia "[what]"
s103_b9b45747	mc	That actually sounds pretty fun...	game/script.rpy	4843	mc normal "[what]"
s103_1204333a	mc	You know what, school is lame anyways! I'll do it, I'm in!	game/script.rpy	4845	mc ecstatic "[what]"
s103_fd84ce8e	sophia	That's the spirit.	game/script.rpy	4848	sophia "[what]"
s103_4c1828d7	na	Well that was a bold choice!	game/script.rpy	4850	na "[what]"
s103_19a90b6a	na	Anyways, Isamu leads you to his Yakuza family headquarters for initiation.	game/script.rpy	4853	na "[what]"
s103_5881b1d8	na	After a long initiation process...	game/script.rpy	4856	na "[what]"
s103_6a33630d	ff	By drinking this sake, you hereby dedicate your life to being a child under my protection. Is this your wish?	game/script.rpy	4858	ff "[what]"
s103_2367ae8b	mc	Yes, Father.	game/script.rpy	4860	mc normal "[what]"
s103_5c0e4fee	ff	Very well.	game/script.rpy	4862	ff "[what]"
s103_fefffacc	na	As you drink the sake, a sense of relief washes over you, knowing you'll never be under the control of that bossy Yutaka ever again.	game/script.rpy	4864	na "[what]"
s105_43d4e48e	na	You decide to make your campaign about improving the sports programs at Gwetome Academy.	game/script.rpy	4874	na "[what]"
s105_a8a56d82	na	For too long this school's athletic prowess has been overlooked!	game/script.rpy	4876	na "[what]"
s105_f86f4595	na	But, you're here to be the change Gwetome Academy needs!	game/script.rpy	4878	na "[what]"
s105_04ba7cac	na	...Or so you think	game/script.rpy	4880	na "[what]"
s105_5e03248e	na	Shortly after launching your campaign you notice that your cause is overwhelmingly... underwhelming.	game/script.rpy	4882	na "[what]"
s105_f8d83617	na	Most of your competitors had the same idea, and after years of sports-centered campaigns the idea has become rather worn-out.	game/script.rpy	4884	na "[what]"
s105_6b15f9f6	na	Your campaign is completely disregarded by the student body, and after a humiliating loss you quickly fade into political obscurity.	game/script.rpy	4886	na "[what]"
s105_1d8868f3	na	With your ego shattered and dreams crushed, you become just another face in the crowd… forever dragged down by your mediocrity.	game/script.rpy	4888	na "[what]"
s106_365bf71d	na	As a firm believer in equality, you decide to make your campaign about allowing pets to enroll at Gwetome Academy.	game/script.rpy	4894	na "[what]"
s106_8c566612	na	After all, shouldn't pets have the same right to education as humans?	game/script.rpy	4896	na "[what]"
s106_b2241894	na	After launching your campaign it immediately becomes a hit with the student body, and your progressive thinking draws numerous powerful financial supporters.	game/script.rpy	4898	na "[what]"
s106_3bc197c5	na	One such supporter being the infamous yakuza, "The Dark Prince of Shizuoka," and their cat, Skullcrusher.	game/script.rpy	4900	na "[what]"
s106_e96b5109	na	With your new huge (and slightly questionable) financial backing, you crush your opponents in the polls and easily win the election.	game/script.rpy	4902	na "[what]"
s106_fc6b7956	na	After a few months, all pets are in classrooms and able to get a fair education-- a huge step forward for animal rights across Shizuoka.	game/script.rpy	4904	na "[what]"
s106_99705464	na	You even get your first pet staffmember, an important event that exposes the incompetence in the school's human management.	game/script.rpy	4906	na "[what]"
s106_872e6a5e	na	This eventually leads to a complete change of staff in the district, and soon enough, the whole of Gwetome is taught and run by animals.	game/script.rpy	4908	na "[what]"
s106_93fc98d1	na	A true revolution in education as we know it.	game/script.rpy	4910	na "[what]"
fight_bd0f44c2	jt	...Well that's embarrassing.	game/script.rpy	5400	jt "[what]"
fight_c4ea3b30	na	Your flirting had no effect!	game/script.rpy	5402	na "[what]"
fight_177c591f	na	You successfully flirt with Yutaka and reduce his damage by [d4]!	game/script.rpy	5406	na "[what]"
fight_bb49b845	na	Critical Hit! Yutaka took [player_attack_value] damage!	game/script.rpy	5413	na "[what]" with hpunch
fight_f1e866c2	na	That's a strong hit! Yutaka took [player_attack_value] hp!	game/script.rpy	5417	na "[what]" with hpunch
fight_54c3a6df	na	You miss!	game/script.rpy	5419	na "[what]"
fight_9ccddf93	na	You run away.	game/script.rpy	5421	na "[what]"
fight_c85d3e0c	na	The Yutaka makes a wild attack, but does no damage!	game/script.rpy	5435	na "[what]"
fight_3625106e	na	The Yutaka makes a wild attack for [newdmg] damage!	game/script.rpy	5439	na "[what]" with hpunch
fight_c6ec9840	na	The Yutaka heals itself, raising [d4] hp!	game/script.rpy	5445	na "[what]"
fight_d44b2744	na	The Yutaka fully heals itself back to full hp!	game/script.rpy	5449	na "[what]"
fight_a7a97548	na	The Yutaka makes an attack, but does no damage!	game/script.rpy	5452	na "[what]"
fight_c61363b4	na	The Yutaka attacks and does [newdmg] damage!	game/script.rpy	5456	na "[what]" with hpunch
flirt1_26b6459c	mc	If I could rearrange the alphabet, I'd put 'U' and 'I' together.	game/script.rpy	5472	mc cocky "[what]"
flirt1_d593e04e	jt	Ohohohoho, you didn't...	game/script.rpy	5475	jt "[what]"
